avg_monthly_income,income_stability,savings_ratio,expense_to_income_ratio,essential_expense_ratio,cash_flow_volatility,overdraft_frequency,transaction_regularity,credit_score
46546.96288214893,0.22995460589108618,0.5786951518190412,0.40643399719714424,0.7915753865909818,0.7121345982382896,0.2211968703740968,0.5877032283414765,665
27034.54470227671,0.2131047040250833,0.688809214247325,0.6208265162113027,0.7164274851284178,1.577827925931734,0.023034584837733796,0.06404352386478851,605
190543.82439186666,0.03113408288451136,0.20188380647312199,0.5458535711441466,0.32461860846413615,0.4673808976507272,0.2719389605805588,0.8624341301411569,647
193641.9261187935,0.651666825375885,0.6727948397853151,0.3656435683799115,0.6376362764924621,1.2784036587799197,0.16927701371852566,0.9614996792371473,802
164553.5094015453,0.36852634372376114,0.27263732643169425,0.6402913396504468,0.26995720143990837,0.4713650691517699,0.23671746679702438,0.24674742066738087,638
71353.54729707359,0.864358249839637,0.2698583333158456,0.9445177552398447,0.5018905414373207,1.4273205662243076,0.3065851803715585,0.45009526859085935,598
33069.34109118102,0.47320990669155716,0.23827097297815397,0.3280413833354861,0.5308132242319674,1.7473560691214975,0.43440054790891014,0.02213445102949707,555
141583.10990474903,0.9681934279147217,0.3789853251433096,0.5040226394456557,0.23184915155660307,0.2536035982535201,0.3309507882359643,0.6407102247272215,759
96428.21134182625,0.18552551570312115,0.10790153022494096,0.4452786553439924,0.4191904795759775,1.733191377191007,0.21702443423909035,0.41392605805258886,555
37577.07344628408,0.8686231679556108,0.3875980397506078,0.4667026575659874,0.9645195738131915,1.1871505088285959,0.40971392683518254,0.2700584661015557,656
106607.72837058498,0.7765968527917417,0.37919336868700276,0.9359041863155626,0.9629060862637517,0.25422098173404795,0.4527910687865661,0.20683711061660848,683
21361.8764063154,0.770921844644052,0.533331268823409,0.627648337964003,0.48186164340203147,0.855083710719424,0.05987998321609861,0.6540230776587604,675
183224.27438457467,0.8447832281168877,0.5835549733563099,0.6264095890578731,0.23448008715865926,0.3217205869701958,0.2659664887763957,0.41621703103231444,770
62874.29659600313,0.7610239909429989,0.3083089452186968,0.8324029497186975,0.34327595146254525,1.400695777733139,0.14225597987122207,0.17965928902991202,586
137566.62260548666,0.6262203216314154,0.2116332745460456,0.40814454280344803,0.5137742347468321,1.5177362688358993,0.0235305989384737,0.689109081486824,685
72666.54907654104,0.13124487768238757,0.18153442812196613,0.6410857478700356,0.9582237583753839,0.2115930405455979,0.3342733475569927,0.5650722830366937,623
111212.583917895,0.032526179491251916,0.13623668569341035,0.6009896498847418,0.31295925082974796,1.0122797053892887,0.4313853887296128,0.8586720549294962,536
116141.40167850674,0.9208478478156868,0.040353307539317415,0.7178374833826593,0.8108126749345699,1.6292501120518343,0.08145132723869702,0.1174758988764929,632
49198.074272222504,0.616650314520738,0.23971358518429933,0.9996903922753069,0.2869460314997537,1.872326083101993,0.40620682881195025,0.7856666019444561,546
194373.15613644334,0.7965372909761763,0.18917338449154827,0.838614225857433,0.9850060619130214,1.02703573348354,0.4266978667684708,0.673516786817259,683
158399.5723218062,0.4815223515125501,0.6764921701064851,0.578505992112199,0.505293199287308,1.900558447222814,0.45717022133324176,0.11501093682809782,661
188807.304189375,0.11730818896239448,0.3903961783750307,0.8792871365918329,0.8201876311192449,1.0713779409120596,0.1326425445430262,0.6948207298717207,639
180543.05982911502,0.12518579220255044,0.24309392732135526,0.4194958543187361,0.4740728662489055,0.7883809891998159,0.45197653259494464,0.4415472888798304,616
125611.49608005075,0.6855652872289714,0.4063273206955872,0.3213245804162721,0.702135101727047,1.696406257105791,0.16033137736821612,0.9449847855558431,740
185546.73347927662,0.4303058948994627,0.09743769094198684,0.44311386072499115,0.3536128677920294,0.9859654209161781,0.2761690067277514,0.1416113506178993,603
31371.112879605105,0.20052472670033672,0.310830624441542,0.5382880892799817,0.31681681543757007,0.9438050211290461,0.025253735416141065,0.642833390815738,573
51256.82954754186,0.4915945467414369,0.43836402499474464,0.6574065302216918,0.950451311654505,0.9806249788196566,0.021940544184371802,0.38198004546294595,644
23367.048448449543,0.06420893707513409,0.34222848225471597,0.7305903983788398,0.9341178223235469,1.6935700037394907,0.36018660636610145,0.9568146705908778,562
75186.1111912039,0.5819714019143988,0.28124516045802694,0.9374240020500952,0.9099751521703059,1.6638830833761042,0.22223998898889552,0.32997489529027646,592
86905.29859255417,0.26899340443509767,0.6956938722297887,0.6568978066853204,0.7003467601332749,0.8070399848804224,0.12814618768460878,0.9621859094918002,699
65199.57087817074,0.7975591006371882,0.6162203335042489,0.6508929512380106,0.8466145689730227,0.66659971974105,0.0952067480124551,0.9014858511007491,760
168316.43919310693,0.31036195892357377,0.43638417071160807,0.3351701068760875,0.25522954952909993,0.9838560480782585,0.33497674542960904,0.27038323531065633,639
80999.36543831402,0.4552201490818012,0.39856415282759794,0.32443808685935666,0.46783123351254335,1.145545019474218,0.00020077201266993638,0.8035417768264277,679
66972.88429216544,0.011620539908100636,0.43446233587720884,0.6858119733414605,0.450962499805725,0.4766744212559939,0.4029455845984271,0.995604201803506,608
115398.77538427597,0.07244688779455888,0.14091847547570327,0.6067250292738411,0.7085162575620907,1.5879101694311812,0.03962480306496441,0.25266300217128235,561
41070.98162033109,0.3924935564066848,0.276596420285023,0.8874262764862091,0.48476621877651244,0.9729655314648458,0.09574480745405972,0.43677716932331967,550
163406.44143949734,0.4799388347171235,0.02762167302362952,0.4124757092982916,0.31880542531494466,0.6680910968399192,0.1931181976495448,0.5201807365667597,644
28791.869080757602,0.6000205481193037,0.3328822262407786,0.3174801634819347,0.6771736603308349,0.21364198592798123,0.2424293698580518,0.2949311358038643,686
197574.0832710957,0.29166257870930323,0.3801172087703642,0.6143271375510881,0.8515071365352653,0.47769032080721385,0.17749755790697092,0.01526483964602976,689
157865.28231988163,0.6949818861265425,0.1594248152722467,0.46623498972658023,0.5056987955679786,1.8985623435119674,0.16035608249214695,0.22012924419752666,650
51762.4010838219,0.8601223971892046,0.6748201930158596,0.3347300613371862,0.3058149720787854,0.6101993736390532,0.4819580060365942,0.28193688434175845,705
16021.591667866443,0.7798509888933498,0.6366182276560693,0.8072188007933403,0.3573505578502585,0.33771857873407063,0.32078984062169713,0.44359970131818716,672
165860.36426414433,0.039618825348357145,0.5055002648191341,0.3781150999700732,0.3899866441355072,0.9213455833099864,0.011716477683694104,0.17110247841340187,645
145768.60861180915,0.48050694725782894,0.3733706401357538,0.7258236500054401,0.439918074395629,0.6141754867204974,0.2150879542221566,0.8732543566916726,686
149866.32608758265,0.10493017841817487,0.6089784117533794,0.4967348251168224,0.7142360564050474,0.07031850054238831,0.4375043498719851,0.7049111327313361,734
157685.01413689996,0.24204501586252747,0.09145664067642403,0.4214472352485154,0.6807563876301752,0.6462904345588345,0.15072809320533398,0.08520047755966198,622
28698.260570806717,0.9866625932671464,0.5533568559924195,0.5658260660435221,0.7568638892536315,1.0882172478789371,0.04727817238719412,0.6500924511399314,720
81316.15978069043,0.14249554290151323,0.08737456977679381,0.8610120433560675,0.49000158762521057,1.1034247440399338,0.3791923857949589,0.6536564764056204,503
36435.776012149,0.49888815345135606,0.5559474637845837,0.5744655038332008,0.8591981215039828,0.7131178423537774,0.30300691596804064,0.9562211736436277,692
174674.1337869848,0.6181557343181191,0.19303729777594986,0.825538754447739,0.36327012892460825,0.8946055125052013,0.28515625391325194,0.0030208713561612477,596
130310.15346309822,0.702464970544104,0.6139634067127322,0.3878404077594055,0.5752325980145232,1.9310358364695328,0.026788279803703963,0.2479324498058072,730
76216.1345977401,0.5596486834869141,0.6608294656777784,0.8409399937655553,0.8407509772331443,0.7546969544606232,0.07024950489775866,0.9277914793753155,720
26758.294802914374,0.00977084741918366,0.10415717858358094,0.465853327434654,0.3441269181860954,0.516453626519966,0.3112746981065569,0.932133915398283,554
72531.7295173975,0.3264613082439919,0.32387292354577546,0.774175190922211,0.28789049099262637,0.48693408813352024,0.1039119207294179,0.7205864193706374,620
75158.9145749482,0.5177116433847114,0.6866911647138796,0.6960470883886973,0.9069471741503918,0.9155292254082683,0.25203503987421216,0.76576332104754,700
149977.14299254186,0.08786649914483335,0.33838520518120263,0.9504013020481812,0.47434373020735676,1.5190402974338881,0.27244084301469673,0.09148295792964711,533
132948.13220071443,0.35062693120918076,0.6044832657601815,0.5711257625827197,0.7470960999272256,0.4119763683769464,0.1417535951354697,0.5138758347782336,733
179134.3573766204,0.033203108791366565,0.41211206549192386,0.3463156321841083,0.2202788834111508,1.4185922542815361,0.47421257777074644,0.2315829912889994,590
102359.76115496062,0.07857849715502074,0.2627309355437213,0.31340883988587703,0.7520375107275596,0.04229964669883257,0.4212320534177876,0.18121804361361726,648
37124.935498585815,0.39692327620159606,0.20004848886810914,0.878800992680927,0.45288104923757644,0.837865955967892,0.36118675381639925,0.8103032991233325,548
146950.28563625406,0.13271575404306035,0.14225616376026107,0.6673149463630025,0.2445926828699534,1.5517301304055737,0.03899693320470454,0.13503813668054743,544
155745.23399412603,0.5675408482615582,0.533258733964388,0.8426708362844644,0.6878502092384937,0.6774659115488628,0.05306500965450972,0.46865163699638523,713
118836.2815503568,0.6894649691372657,0.27057835477611947,0.46409792000806027,0.3926430528585386,1.127474202890799,0.24639067293247785,0.938578239586033,676
157628.9282915938,0.8005866991090829,0.35789282354052576,0.5415586218592636,0.509445793641504,0.4099584656518216,0.08035667459549284,0.18583205556534255,737
106352.18532741228,0.2001502442448101,0.3446278360008273,0.32107271054792325,0.2644646498292109,1.4839907822523446,0.48913273176473704,0.9779934237382346,612
111705.5734356689,0.16748258225906976,0.40409532046319185,0.9730446272018785,0.3177306008759563,0.10455820653751924,0.07926011701370472,0.994287985761059,663
94095.08839633169,0.10456784033440025,0.6059040019371865,0.7675075346905693,0.438381788396675,1.7050852897510007,0.243733917731987,0.5556171546824029,594
19702.53844765761,0.6364302495436367,0.6865175405084005,0.9532435614315142,0.27180760044812574,0.3963927728433363,0.1820605284207527,0.17014274017715791,634
34959.91399376132,0.7064757264869012,0.28530894600167184,0.4858474852003506,0.9286610117490521,1.7487960634166615,0.319693210727049,0.31610488794089564,626
20814.399352045835,0.03158614482564204,0.5792632454744121,0.7280245278579626,0.20483763454718273,0.7050584826010347,0.06451820444471246,0.42449283267653515,564
132735.9260837994,0.9362122462436898,0.5351694562583024,0.7749499778048464,0.5870881750914492,1.4453671489489732,0.21515821402119545,0.30932422435822293,698
73155.85649912043,0.05197128365147241,0.40147026601890123,0.5222847901803118,0.2985979665060412,0.6384505955723769,0.13735251640357182,0.2806355798765158,583
109085.57786547001,0.5412963353010705,0.6692330005283531,0.893676464510941,0.44614327158235884,1.811823342469295,0.443875762335844,0.9722297092163575,660
182899.7976763272,0.7090605194509164,0.14033216086988193,0.9630130240301735,0.9408476478546124,0.2532742510367487,0.020292856067347542,0.15336482741574564,705
61119.06239254186,0.8709691237460856,0.07648494721673499,0.9193985823872031,0.3293556426191895,0.3570395785451974,0.4568637470032296,0.7333279087168623,613
90920.8407615915,0.7140869321324278,0.5977733768687955,0.8173468831575608,0.9726658557746661,0.9860602503176046,0.4164970692765002,0.00041028943917487126,645
154776.96063046402,0.8017280830697918,0.3074048716436238,0.4942252758074678,0.3646355015915374,0.16387687807629225,0.14878535822040773,0.5961826694023769,763
57327.66061595015,0.33945019254280606,0.5928781979449423,0.49713122947394217,0.7932528867734636,0.39196036940352386,0.39464532733855234,0.9159430039540524,708
29241.283318326703,0.8148251137465122,0.6251631436367904,0.9743522243122265,0.6373418119178493,1.8875327644240287,0.01560678016937378,0.287934094093219,643
68604.01878904708,0.08011484638467514,0.043720315533350006,0.3071991471549844,0.9075829820774073,1.9529793222957743,0.4834327751466968,0.1855259752577192,527
44825.93814199082,0.8948166560605276,0.6184253340902425,0.801234981269501,0.6431946044025048,0.7525186586608439,0.26329747129489467,0.651679794878427,699
186994.06568337601,0.5475923761537362,0.3138233387585955,0.7943723137886836,0.6276473753250469,1.8465720420278713,0.15164051303272263,0.7126014072983932,675
164502.27021941714,0.8172977699624937,0.35730274230296255,0.7358826786648582,0.35636640029471994,1.0896493513468635,0.18129160629733854,0.6880305189519813,688
132179.69495442836,0.45231828451830014,0.4386147577652471,0.993076192260806,0.33298348964132696,0.5394849317475341,0.03320267673024868,0.31931688002137404,640
176220.20918472778,0.643577695196525,0.6484678247110607,0.5183156050346076,0.9331913208924114,1.4047974421611973,0.4946747570210196,0.2522024021593309,722
163679.33422633618,0.5264026609361132,0.01338126610083482,0.5379803046552737,0.4622705590800273,1.3178036131497144,0.019645972575346227,0.9559187999620442,657
49515.46089391663,0.7315895217553319,0.3337904278224719,0.35525758206258884,0.4976658039703168,1.9782506382174667,0.3274535615739295,0.9232995082699295,666
180123.4147206459,0.08162998203058958,0.48140542970139244,0.6099586955806162,0.8078589267427108,0.5300945748185666,0.22136796385322915,0.4573166098928203,687
114778.31475439538,0.0603520839905638,0.5058948703887599,0.48273396836439364,0.4710587859382459,1.3441190053234708,0.47445810909435754,0.8461938661543734,613
164376.42870535157,0.24710323401014644,0.48477270207597556,0.5403706915243509,0.9616499573112023,0.10404751005889379,0.12299987015339758,0.45232347763429603,757
180776.89048584623,0.15954468011318834,0.0941045905856853,0.8842002531789392,0.7903422151990402,0.22729207739343882,0.26604341196900566,0.4243890180725104,629
73830.64286979481,0.8717835665922017,0.20957691186017685,0.9548391594692469,0.677943394058736,0.007836749902186524,0.24117810429137648,0.15676294759929466,668
35359.6060376202,0.21921398735804432,0.25110086779190943,0.4300131504036299,0.9047161284358021,1.9989213621193462,0.3514332220250507,0.42640605649197283,570
57168.00507025921,0.9758652558191313,0.5631060453756535,0.5607562520874261,0.2396847266795862,1.6045473942949555,0.034005115976210254,0.537416938599807,698
94014.94089585742,0.33689579177110685,0.1951319106901871,0.9500413934807759,0.40565015375136704,1.5734460294670816,0.09689456501167742,0.022504327428686466,520
166332.73169566123,0.18211791568869928,0.14749347470704222,0.3432659224824558,0.572029067376728,1.0194521505763594,0.10728241004642491,0.4441130051754064,625
174235.15790242353,0.7896985071424791,0.6702136133266673,0.36465236967796494,0.38158283157721684,0.6001341658108799,0.36907537742084484,0.7813562183952003,798
16286.14414827028,0.6587077755008761,0.006204299579428229,0.41395369244436053,0.7951241498417216,0.30252856892535185,0.09456934816337004,0.6800460563742698,663
109488.25097684967,0.498195716453139,0.6984745989773847,0.7166489838888124,0.9353664248429803,0.5693494776929273,0.28674588194548833,0.635156988863935,733
92221.03558252411,0.5553635509376312,0.4737749092001769,0.4053305897041982,0.5390160959447388,0.7519424438582782,0.10762191025047685,0.9095554284372025,721
56089.94493708509,0.7192017782722638,0.5799285096143819,0.9776534670155135,0.473706080089516,1.512620193960588,0.4308124750419892,0.01803200982523001,579
37175.092956731314,0.22845474133129873,0.2062335774423352,0.6127001690809641,0.969240585710053,1.0793235778063048,0.47109272724481926,0.5570475861922342,550
77458.80670967117,0.9963339160567419,0.010020694366941984,0.6510625722451164,0.5558819462620327,0.15496725311096538,0.2592464874711202,0.7873488484097071,702
189438.29522381604,0.9747931621467831,0.516508662993071,0.47266103106378454,0.5912387203594266,0.03605801791782448,0.17615444210458914,0.5413353827012672,850
74792.54242383971,0.6503256863469369,0.583901217900473,0.6296721767043134,0.4813198978735243,0.2046643590681263,0.11702888750874957,0.32389555258037916,723
110976.26502252273,0.19954245092914513,0.5183332923674634,0.763339542845908,0.9276387784097107,0.8209974273947587,0.024890500761521883,0.13625056509197786,637
145058.50739560788,0.6802282424312913,0.09999520111058702,0.82582399586783,0.6551643866254806,1.8663858340980366,0.1342500380987477,0.8875630718161913,648
82271.47644016938,0.07219840897917584,0.5273995455798783,0.8277076578969391,0.8097396697453159,1.2748049624184432,0.32711788997265895,0.470762392387603,577
194779.68530337772,0.030652502205806065,0.5382459474753486,0.7045237788858618,0.8494453746807091,1.6036517997510302,0.2668084656546054,0.8781151969857014,674
193052.74956429057,0.2576828885112137,0.4609783609690384,0.9330518424957,0.47347923353380655,0.9327491890090971,0.4720206391404637,0.5858521224331683,614
61579.724727692366,0.4626229567393163,0.5362811529569103,0.8721854931142765,0.546955465056304,0.7233321663900856,0.1981386312458503,0.6741921166150008,639
106990.97359009131,0.8682725054083805,0.5921450077744125,0.8299336802890378,0.8787774195250118,0.21680074543324546,0.34693167116419726,0.80426115437845,779
70662.48731610239,0.727169069766308,0.42952287996622085,0.33892386517632245,0.4906042813406482,1.75186604437241,0.2446613737375607,0.6591555446001344,683
67695.49145983151,0.742706521199981,0.06202329977877534,0.3048145735537545,0.835148106761481,1.5663200580558057,0.2562881079621058,0.3980548406789377,635
21824.085260588567,0.42549333444807536,0.3413394667670476,0.448713094036831,0.9527938580595496,0.3362361951954502,0.13388715730205875,0.513633383928651,679
127769.40178628091,0.3459349925469629,0.054354534270123545,0.7644665157394166,0.6985682984544056,1.024521127752521,0.22747538842099985,0.8030455246758799,589
107995.61929733938,0.3710387629846027,0.28528012172270156,0.587838242217782,0.7933018299615111,0.9747496158424898,0.23539249850635363,0.3736502963729842,616
24523.56898124803,0.9876495637360578,0.28497454238793934,0.5816843815095182,0.844077849632908,1.2501831053730572,0.35332126087446697,0.3881214567684971,641
66549.59588377312,0.04010919141248248,0.0462068908981691,0.9192108217607295,0.8760317191173141,1.8923737879825224,0.4703199995930569,0.09569011605800115,454
183029.18890383095,0.8670314961224486,0.24417437377863552,0.9268939936922871,0.5160426702854368,1.1595428835249593,0.16466063874125214,0.9145844352217477,692
59318.9497733899,0.5786754085723934,0.07769866915392037,0.9364226848375099,0.24101076734079854,1.0804345335572372,0.021100234290649222,0.09103631494544173,515
41805.55133687628,0.43861541918959046,0.5657646470064555,0.519714653560519,0.5215010169893917,0.10064586586932789,0.24814756275031985,0.6482091774485559,709
105548.76065134916,0.7252576604151365,0.6633816181751295,0.7837390689174832,0.7390049838272719,0.12581495203604787,0.2722306660745843,0.4131944788027977,758
197345.33401046114,0.48666894142470285,0.050621532680557024,0.4901432268920587,0.5602803086246342,0.3746935826535778,0.08422027556595763,0.40561939025544236,697
59780.22522962758,0.8734232380816606,0.6685806451041909,0.43342688315211486,0.7991705206883188,0.06494154338349656,0.38023230313803336,0.6795518365726839,805
139345.07627008753,0.9007018640112585,0.3658036195357216,0.42924272014315845,0.4855859435749311,1.4867057911400248,0.4924645542207458,0.06709373262987872,663
155899.62883581276,0.4217209268734554,0.20969597456771172,0.5394753346045158,0.7077953128832237,1.4466606079879263,0.47288735850423047,0.5937057829514346,626
58962.94563859394,0.2768277972350516,0.053803452693314456,0.6009703338458752,0.34913584388317964,0.2721124688632859,0.09855301941182609,0.7720317859723548,608
149720.024493194,0.5923503285933622,0.35043698764929243,0.8816644197385479,0.7994955493159657,1.6721578015905618,0.43768161995038035,0.8282127578865942,653
83039.87955306185,0.912363345616691,0.556160881143524,0.38392376543089846,0.6365567750504206,0.30957206969222395,0.35224681820584236,0.1705303893937753,752
131976.57865981222,0.21066218900566658,0.49496053408668866,0.814448093176426,0.36325151083728047,0.6023511739947176,0.2269232819034558,0.8974190500781737,653
132202.99649076554,0.6229665835634828,0.03515820802478163,0.6720184399325138,0.43352893879824583,0.49795379832273,0.2703054971623645,0.6561460918474422,643
114118.31655383031,0.6315602200925206,0.05103128475753246,0.5015617398731947,0.7988869668654659,0.7446141971460956,0.42480008749122905,0.8818548008206828,658
31703.607460065537,0.733113022415281,0.28201129784284595,0.6449737091729772,0.5860809885292166,0.5093275317799237,0.24006746981918659,0.48528071711019827,646
169530.96168400903,0.1315676851272598,0.2067033458335603,0.5099594488439159,0.3728251523144578,0.9779018528769041,0.18660368455256343,0.542033345097202,602
74344.31201977114,0.7158249646820886,0.16266902613923348,0.7172573686668142,0.9738169522962381,0.8148157627093708,0.2466237465129929,0.9190382770286711,664
49505.92442397303,0.909032520665641,0.1967031492360995,0.6036907459986709,0.7721000158535103,1.973138981558653,0.28956490201752455,0.8999095433546718,660
22543.401187631323,0.17968310887024197,0.5624379203078193,0.4150838703552151,0.965707866031837,0.11185270025645133,0.09453882688917442,0.448160873369002,704
124315.19448982473,0.23754332492387764,0.6504596375422977,0.3816081521889877,0.5416840362882747,0.28436275277470324,0.45045386513349533,0.27441263163568175,700
140349.40694082226,0.9713950940416396,0.28357188616929646,0.6826869774504911,0.5800802725533765,0.10565178781720497,0.3370934744148069,0.39317043456426415,744
18068.748351653387,0.18097695270948977,0.6342777014927479,0.9316891233002724,0.9183641729480154,1.2516823899647516,0.31663445866874446,0.38776432852974974,566
109737.21578536698,0.8543850933695791,0.22504699087351734,0.5407703805903799,0.6200394721963077,0.10901855482743916,0.04974811309031907,0.28686687498279395,739
56901.71841161852,0.4922778564480348,0.3335058904406541,0.8131000750558361,0.7658231295245337,1.6728794747522466,0.3020869690862959,0.26857960433296657,574
134356.96622574824,0.24723107440317704,0.15822029847119978,0.7610629484578368,0.401738301996424,1.0238772613638556,0.06048033111924617,0.8610629364797194,595
47257.78936592342,0.8707499012725114,0.44833322952309074,0.9520884400166367,0.5573811749621125,1.0540152491630674,0.039348837597699526,0.06986192068466168,615
142823.4815489562,0.4453052550026655,0.6852867806223661,0.8746867121093986,0.2987598926482841,1.1231890154243884,0.26365544782119665,0.6776111820995941,658
86546.03906559943,0.5148173539296902,0.422445167230365,0.696623681233824,0.36478402870156934,0.34162741261242147,0.2013927670232475,0.1728200514564523,648
188295.04791629588,0.3592333693997657,0.2504698588794842,0.7599213487638751,0.2007547322141049,0.3953806062289751,0.2944051350781116,0.34450589339406323,636
40441.37466700876,0.5929508514349274,0.4534722121933698,0.9288705266088244,0.2314120413189282,0.6376346457460094,0.0446110840286193,0.06154303413483686,590
78097.27494429782,0.16352387258502277,0.08604447492577129,0.5796631492108544,0.9818270585415434,1.1869928316437028,0.2154915314236292,0.26997363685546205,551
35992.60142950898,0.3910815366517607,0.622061356185779,0.5287562941004441,0.3938829561094099,0.42023555188042905,0.08739335752257898,0.7684210711172421,694
186068.31938153412,0.9694123223352875,0.35215876554588543,0.3075677585446374,0.7306485676032015,0.23266345426652246,0.4935500429620583,0.8850153245472586,830
177307.7803754815,0.25813343270112754,0.3145448194277494,0.878585751934025,0.8712797590396892,1.9402337728368644,0.2805751062175872,0.22152715190236705,602
62719.201127303786,0.6567366645412922,0.4101053519174634,0.8606864902823554,0.6405283673892515,0.043963629619245825,0.34371843047043366,0.46354783925892185,681
137097.04851632312,0.3251900642246949,0.4373487039525817,0.37311816267010595,0.32251560006716495,1.6053948106720433,0.1627091403413039,0.4703240479372064,650
166186.10703722492,0.7734731256866006,0.05024306435855912,0.7038001667928901,0.7824931498689331,1.5760702991500442,0.047369457389672076,0.8735753057597342,689
117712.15014590054,0.13087366071834983,0.47783205485638164,0.6247871887168212,0.6802011280796665,0.594428227690192,0.4879354313917683,0.7627990528758054,644
112985.3569958612,0.9698210450785447,0.1693521762208707,0.383096366856378,0.7850004714779002,0.2712532320146268,0.1431295176915916,0.5130772183680499,765
59742.67381658356,0.45378954138363925,0.4997668427546128,0.9863977589425064,0.8157972982856698,0.29125729341084683,0.2119040925867871,0.6707472004717734,670
32224.012044091352,0.23605046334646396,0.5757743560689377,0.4502871212243488,0.9803282941477962,1.394863234474385,0.3249319608512875,0.8473550539093668,649
